Zm,Theta,Error,Real,Prior,Likelihood,Grid,Mu,Id,Regression,adjusted,zeros
4.8758097407371555,4.681225531523283,3.58537789038618,1.914869618338397e-8,8.833288504967963e-5,0.023161274130115445,-2.8599299649824914,1.2904318503509755,29,4.889708268740834,1.7367865163956022,0.0
3.125479945312274,3.3361574959841427,1.8350480949612986,1.9845919618280214e-8,8.920518463775719e-5,0.023281733539845004,-2.854927463731866,1.2904318503509755,30,3.45227559175337,1.829151157843926,0.0
4.070095810961098,4.543261111871775,2.7796639606101223,2.0567757587794005e-8,9.008553470639495e-5,0.02340267303306099,-2.8499249624812406,1.2904318503509755,31,4.228027519209314,2.2605028462756147,0.0
3.4901191163287004,4.249642553629995,2.199687265977725,2.1315050197954457e-8,9.097400363464306e-5,0.023524093586427024,-2.8449224612306154,1.2904318503509755,32,3.7517301637424154,2.4431816435007327,0.0
2.4245784669714023,3.0344671672746655,1.1341466166204268,2.2088665176344675e-8,9.187066032302334e-5,0.023645996172624757,-2.83991995997999,1.2904318503509755,33,2.8766705309531413,2.103065889934677,0.0
4.990494116425364,4.603605533462889,3.7000622660743883,2.2889498743031612e-8,9.277557419694133e-5,0.023768381760308745,-2.8349174587293646,1.2904318503509755,34,4.983891130499249,1.5649836565767932,0.0
5.572158462169692,6.075892705600291,4.2817266118187165,2.3718476507675884e-8,9.36888152101128e-5,0.023891251314061397,-2.8299149574787394,1.2904318503509755,35,5.4615744446934595,2.5595875145199845,0.0
5.2295689330460515,5.044859733993032,3.9391370826950762,2.4576554393569702e-8,9.46104538480085e-5,0.024014605794347582,-2.8249124562281143,1.2904318503509755,36,5.180227817764487,1.8099011698416985,0.0
7.10618267855462,6.855713599101996,5.815750828203645,2.5464719589364575e-8,9.554056113131628e-5,0.02413844615746931,-2.8199099549774886,1.2904318503509755,37,6.72136933688206,2.0796135158330893,0.0
5.316971035125236,5.7076025090982165,4.02653918477426,2.6383991529275436e-8,9.647920861941936e-5,0.024262773355520215,-2.8149074537268635,1.2904318503509755,38,5.2520055123991805,2.400866250312189,0.0
3.2856690537293503,4.0495618691326625,1.9952372033783747,2.7335422902567496e-8,9.742646841389393e-5,0.02438758833634,-2.8099049524762383,1.2904318503509755,39,3.583828547966572,2.4110025747792436,0.0
6.361762486775544,5.9031792754188945,5.071330636424569,2.832010069314698e-8,9.838241316202103e-5,0.024512892043468713,-2.8049024512256127,1.2904318503509755,40,6.1100251708457565,1.7384233581862913,0.0
6.256048534119941,5.687914524240459,4.965616683768966,2.9339147250112695e-8,9.934711606031926e-5,0.024638685416100918,-2.7998999499749875,1.2904318503509755,41,6.0232091374571555,1.609974640396457,0.0
4.516348023466419,3.3538622531988924,3.2259161731154435,3.03937213901325e-8,0.0001003206508580918,0.024764969389039933,-2.7948974487243623,1.2904318503509755,42,4.594505604716275,0.7046259020957706,0.0
1.4500024985723141,2.422748548042959,0.1595706482213386,3.148501953254092e-8,0.00010130309186099332,0.02489174489265171,-2.7898949474737367,1.2904318503509755,43,2.0763143084599425,2.2917034931961693,0.0
3.676996902056014,3.4865958145982834,2.3865650517050385,3.261427686807553e-8,0.00010229451393461239,0.02501901285281881,-2.7848924462231115,1.2904318503509755,44,3.905200804823684,1.5266642633877527,0.0
5.404138904164128,4.273991217839791,4.113707053813153,3.378276856219231e-8,0.00010329499250807215,0.025146774190894224,-2.7798899449724863,1.2904318503509755,45,5.323590846584418,0.8956696248685265,0.0
5.010221358601176,4.265701245686113,3.7197895082502006,3.4991810993927875e-8,0.00010430460357765008,0.025275029823655093,-2.774887443721861,1.2904318503509755,46,5.000091838848315,1.2108786604509518,0.0
10.334731852654926,8.806324383747105,9.04430000230395,3.624276303129305e-8,0.00010532342371041174,0.025403780663256336,-2.7698849424712355,1.2904318503509755,47,9.372768001432666,1.3788256359275914,0.0
10.761178497943023,8.971656810980791,9.470746647592048,3.753702734422569e-8,0.00010635153004786596,0.02553302761718414,-2.7648824412206103,1.2904318503509755,48,9.722981055298892,1.193945009295052,0.0
6.1931130889111925,5.817498606282197,4.902681238560217,3.887605175613271e-8,0.00010738900030963518,0.025662771588209524,-2.759879939969985,1.2904318503509755,49,5.971524325988898,1.791243533906453,0.0
5.539636470087766,4.796348525806016,4.2492046197367905,4.0261330635101504e-8,0.00010843591279714425,0.025793013474341604,-2.7548774387193595,1.2904318503509755,50,5.434866235611102,1.3067515438080672,0.0
4.430875879583005,4.246867132799486,3.1404440292320297,4.1694406325873824e-8,0.00010949234639732745,0.025923754168780913,-2.7498749374687343,1.2904318503509755,51,4.524312859948213,1.667823526464426,0.0
1.5381249990955055,2.4670033056122094,0.24769314874452997,4.317687062370658e-8,0.00011055838058635167,0.026054994559872566,-2.744872436218109,1.2904318503509755,52,2.148683619752579,2.263588939472783,0.0
7.061949097656937,7.162576557777895,5.771517247305962,4.47103662912799e-8,0.00011163409543336014,0.026186735531059397,-2.7398699349674835,1.2904318503509755,53,6.685043157227978,2.4228026541630703,0.0
6.370569394729574,6.675055237124171,5.080137544378599,4.629658861982988e-8,0.00011271957160423034,0.026318977960834877,-2.7348674337168584,1.2904318503509755,54,6.117257714855138,2.5030667758821865,0.0
5.6495466875843565,6.049166004608434,4.359114837233381,4.793728703572639e-8,0.00011381489036535296,0.02645172272269619,-2.729864932466233,1.2904318503509755,55,5.525128389964732,2.4693068682568553,0.0
4.648150186190209,4.665816966782817,3.357718335839234,4.963426675373833e-8,0.0001149201335874271,0.026584970685097,-2.724862431215608,1.2904318503509755,56,4.702746198055889,1.9083400223400804,0.0
-1.122739292285144,0.8953235768430465,-2.4131711426361195,5.138939047826686e-8,0.00011603538374927351,0.02671872271140024,-2.7198599299649824,1.2904318503509755,57,-0.03651215961263965,2.8771049900688395,0.0
4.661235091949631,3.8213320398819617,3.3708032415986553,5.320458015385129e-8,0.00011716072394166623,0.02685297965983082,-2.714857428714357,1.2904318503509755,58,4.713491985028754,1.0531093084663605,0.0
7.628289025959009,7.720319350165648,6.3378571756080335,5.5081818766296035e-8,0.00011829623787118097,0.026987742383428225,-2.709854927463732,1.2904318503509755,59,7.15014151832085,2.515447085457952,0.0
10.02748434489487,9.912310667561519,8.737052494543894,5.702315219579756e-8,0.00011944200986406493,0.027123011729999116,-2.7048524262131064,1.2904318503509755,60,9.120445491279625,2.737134429895046,0.0
7.530853817839585,6.9596613441064905,6.24042196748861,5.903069112347034e-8,0.00012059812487011844,0.027258788542069663,-2.699849924962481,1.2904318503509755,61,7.070124282479911,1.8348063152397325,0.0
7.444583057336058,6.382921429608352,6.154151206985083,6.110661299273762e-8,0.00012176466846660146,0.02739507365683811,-2.694847423711856,1.2904318503509755,62,6.999275685523801,1.3289149976977042,0.0
5.397479028405525,6.7743929500042315,4.107047178054549,6.325316402705871e-8,0.00012294172686215358,0.027531867906127015,-2.6898449224612304,1.2904318503509755,63,5.318121521280629,3.4015406823367558,0.0
2.713491103741383,3.2462498169950846,1.4230592533904074,6.547266130551254e-8,0.0001241293869007332,0.027669172116335496,-2.6848424212106052,1.2904318503509755,64,3.1139357971751394,2.077583273433098,0.0
5.024067688629982,5.330183908181858,3.7336358382790067,6.776749489780951e-8,0.000125327736065577,0.027806987108391443,-2.67983991995998,1.2904318503509755,65,5.011462934336595,2.263990227458416,0.0
5.628956434852951,5.313820259089224,4.338524584501975,7.014013006031216e-8,0.00012653686248317324,0.02794531369770363,-2.674837418709355,1.2904318503509755,66,5.508218946852402,1.7508705658499748,0.0
9.04530698142448,8.30436320179125,7.754875131073504,7.2593109494719e-8,0.0001277568549272583,0.0280841526941138,-2.6698349174587293,1.2904318503509755,67,8.313846734553884,1.9357857208505198,0.0
4.905758024084813,4.463322149594854,3.6153261737338376,7.512905567107473e-8,0.00012898780282282623,0.028223504901848533,-2.664832416208104,1.2904318503509755,68,4.914302857267022,1.494288545940985,0.0
9.646694833464569,9.159518394318102,8.356262983113593,7.77506732168433e-8,0.00013022979625016163,0.02836337111947135,-2.659829914957479,1.2904318503509755,69,8.807727689060451,2.297059958870803,0.0
8.494384629751325,8.319430801305625,7.20395277940035,8.046075137379039e-8,0.0001314829259488871,0.028503752139834485,-2.6548274137068533,1.2904318503509755,70,7.861409832178273,2.4032902227405053,0.0
1.6957772596058844,2.0431741918218727,0.4053454092549089,8.326216652448963e-8,0.0001327472833220293,0.028644648750030668,-2.649824912456228,1.2904318503509755,71,2.278153226823714,1.7102902186113118,0.0
2.8080991117581897,3.270235604391753,1.5176672614072142,8.615788479031136e-8,0.00013402296044010684,0.028786061731344924,-2.644822411205603,1.2904318503509755,72,3.1916312363909465,2.0238736216139595,0.0
0.8952830441152321,2.0977524063413036,-0.39514880623574344,8.915096470276431e-8,0.00013531005004523047,0.028927991859206276,-2.6398199099549773,1.2904318503509755,73,1.6207590911051972,2.422262568849259,0.0
5.237090096936262,5.113463611846547,3.9466582465852866,9.224455995016403e-8,0.000136608645555228,0.02907043990313927,-2.634817408704352,1.2904318503509755,74,5.1864044633161,1.8723284021436006,0.0
3.9179467017037792,3.291217406526963,2.627514851352804,9.544192220159742e-8,0.00013791884106778237,0.02921340662671574,-2.629814907453727,1.2904318503509755,75,4.103077294404441,1.133409365735675,0.0
4.09520534148069,5.009173161088093,2.8047734911297146,9.874640401022439e-8,0.00013924073136459145,0.029356892787506163,-2.6248124062031017,1.2904318503509755,76,4.248648352932774,2.7057940617684717,0.0
5.04319679974152,4.852987739522308,3.752764949390545,1.0216146179801217e-7,0.00014057441191554494,0.029500899137031286,-2.619809904952476,1.2904318503509755,77,5.027172436320348,1.7710845568151132,0.0
3.0774792404538105,2.7172707536419733,1.787047390102835,1.0569065892403382e-7,0.00014191997888291866,0.02964542642071344,-2.614807403701851,1.2904318503509755,78,3.412855716789042,1.2496842904660845,0.0
4.340080423712999,4.855563687230443,3.049648573362024,1.0933766883852667e-7,0.00014327752912559095,0.029790475377828005,-2.6098049024512258,1.2904318503509755,79,4.449748423274244,2.3510845175693524,0.0
4.457327021985935,3.9084222430270588,3.16689517163496,1.131062783249434e-7,0.00014464716020327157,0.029936046741454735,-2.6048024012006,1.2904318503509755,80,4.546035472756955,1.3076560238832564,0.0
9.06097637066902,8.735424049342313,7.770544520318044,1.1700039083231255e-7,0.00014602897038075563,0.030082141238428978,-2.599799899949975,1.2904318503509755,81,8.326714990689048,2.3539783122664177,0.0
6.650688949236636,7.409342350100518,5.36025709888566,1.2102402990023642e-7,0.0001474230586321911,0.030228759589293056,-2.5947973986993498,1.2904318503509755,82,6.347301791213834,3.0073098124998374,0.0
7.672536373631997,8.705786118768778,6.382104523281022,1.2518134267895597e-7,0.000148829524645367,0.030375902508247402,-2.589794897448724,1.2904318503509755,83,7.186479003737271,3.46457636864466,0.0
6.031998916140316,7.003807342080016,4.741567065789341,1.2947660354693937e-7,0.00015024846882602018,0.03052357070310174,-2.584792396198099,1.2904318503509755,84,5.839211674240634,3.109864921452535,0.0
1.7786155465574542,2.047918797342932,0.4881836962064787,1.3391421782851253e-7,0.00015167999230215895,0.03067176487522622,-2.579789894947474,1.2904318503509755,85,2.3461829552103843,1.6470050957457008,0.0
5.188684164197436,5.142563654048524,3.898252313846461,1.384987256141439e-7,0.00015312419692840856,0.030820485719502546,-2.5747873936968486,1.2904318503509755,86,5.146651800897441,1.941181106764236,0.0
1.254600796225604,3.03084529140781,-0.035831054125371464,1.4323480568598425e-7,0.00015458118529037028,0.03096973392427503,-2.569784892446223,1.2904318503509755,87,1.9158435258529667,3.0602710191679967,0.0
2.8436958521060194,1.8507561165339905,1.5532640017550439,1.4812727955142273e-7,0.00015605106070900484,0.03111951017130156,-2.564782391195598,1.2904318503509755,88,3.220864537397394,0.5751608327497499,0.0
7.3263386285697525,7.192382061807839,6.035906778218777,1.5318111558739082e-7,0.0001575339272450293,0.03126981513570472,-2.5597798899449726,1.2904318503509755,89,6.902169182380978,2.2354821330400148,0.0
2.7271916977789945,4.825224399791924,1.436759847428019,1.5840143329827828e-7,0.00015902988970333592,0.03142064948592271,-2.554777388694347,1.2904318503509755,90,3.1251872091177795,3.6453064442872978,0.0
3.0534421968953334,3.7467511199643813,1.7630103465443578,1.6379350769034797e-7,0.00016053905363742855,0.03157201388366026,-2.549774887443722,1.2904318503509755,91,3.393115647255038,2.2989047263224966,0.0
6.2597368735734475,6.253668956818439,4.969305023222472,1.6936277376563483e-7,0.00016206152535387587,0.0317239089838396,-2.5447723861930966,1.2904318503509755,92,6.026238132146128,2.172700078285464,0.0
1.3782479705022603,1.1313741205377181,0.08781612015128482,1.7511483113837756e-7,0.0001635974119167881,0.031876335434551366,-2.539769884942471,1.2904318503509755,93,2.01738695451824,1.0592564196326308,0.0
0.8339759412412449,1.7632567214802872,-0.45645590910973066,1.8105544877706386e-7,0.00016514682115230514,0.03202929387700536,-2.534767383691846,1.2904318503509755,94,1.5704115319007277,2.1381144431927126,0.0
5.927282607449932,5.373455007120577,4.636850757098957,1.8719056987532144e-7,0.0001667098616531108,0.03218278494548158,-2.5297648824412207,1.2904318503509755,95,5.753214941328636,1.5655093194050935,0.0
5.206319225178697,5.814330770509132,3.9158873748277214,1.9352631685487874e-7,0.00016828664278296045,0.03233680926728094,-2.5247623811905955,1.2904318503509755,96,5.161134336121026,2.5984656880012595,0.0
4.387731690067328,5.2071967416272535,3.097299839716353,2.0006899650394003e-7,0.00016987727468122972,0.03249136746267613,-2.51975987993997,1.2904318503509755,97,4.4888813269913515,2.6635846682490554,0.0
5.218083922348334,4.008855876638696,3.9276520719973584,2.0682510525439982e-7,0.00017148186826748126,0.03264646014486238,-2.5147573786893447,1.2904318503509755,98,5.1707959211495735,0.7833292091022761,0.0
8.841164131935557,8.26165059789,7.550732281584581,2.1380133460135813e-7,0.00017310053524604858,0.032802087919908296,-2.5097548774387195,1.2904318503509755,99,8.14619741303989,2.060722438463264,0.0
1.490181221316035,0.6387427331135571,0.19974937096505951,2.21004576668551e-7,0.00017473338811064388,0.03295825138670668,-2.504752376188094,1.2904318503509755,100,2.109310495317074,0.47470149140963613,0.0
4.722996493640183,4.57927381755094,3.432564643289208,2.2844192992328826e-7,0.00017638054014897615,0.033114951136925114,-2.4997498749374687,1.2904318503509755,101,4.764212630474317,1.7603304406897768,0.0
5.656398740330161,4.4537338933851025,4.365966889979186,2.361207050447026e-7,0.00017804210544739577,0.03327218775495696,-2.4947473736868435,1.2904318503509755,102,5.530755537801103,0.8682476091971525,0.0
8.472643049175627,6.551237754416343,7.1822111988246515,2.4404843094906785e-7,0.00017971819889555396,0.03342996181787195,-2.489744872436218,1.2904318503509755,103,7.843554877957329,0.6529521300721672,0.0
5.884217286229197,5.162306248696717,4.593785435878222,2.522328609761256e-7,0.00018140893619107966,0.03358827389536702,-2.4847423711855927,1.2904318503509755,104,5.717848177802441,1.3897273245074286,0.0
5.673470782937857,5.106735120560695,4.3830389325868815,2.606819792404356e-7,0.00018311443384428055,0.03374712454971703,-2.4797398699349675,1.2904318503509755,105,5.544775702441714,1.507228671732134,0.0
3.463182228430032,4.391579458385989,2.1727503780790567,2.6940400715176024e-7,0.00018483480918285458,0.033906514335725495,-2.4747373686843424,1.2904318503509755,106,3.729608639568455,2.607240072430687,0.0
3.4175678720146268,3.6044159309342048,2.1271360216636515,2.7840741010877014e-7,0.00018657018035662945,0.034066443800675375,-2.4697348674337167,1.2904318503509755,107,3.692148518268663,1.8575366662786947,0.0
5.832238879528978,6.364614289253499,4.541807029178003,2.8770090437022324e-7,0.00018832066634231158,0.03422691348427974,-2.4647323661830915,1.2904318503509755,108,5.675161673531112,2.6347218693355403,0.0
3.164131461653369,4.7722848098393635,1.8736996113023936,2.972934641080867e-7,0.0001900863869482614,0.03438792391863264,-2.4597298649324664,1.2904318503509755,109,3.484017582747883,3.2335364807046334,0.0
3.5712690586350915,3.6129584645668515,2.280837208284116,3.0719432864700814e-7,0.0001918674628192826,0.03454947562815985,-2.4547273636818407,1.2904318503509755,110,3.8183733638477637,1.739854354332241,0.0
7.152436664440167,7.680905871725411,5.862004814089191,3.1741300989469194e-7,0.00019366401544143068,0.03471156912956953,-2.4497248624312156,1.2904318503509755,111,6.759354744504435,2.8668203808341293,0.0
3.3903467762982884,4.285078132750146,2.0999149259473127,3.279592999679099e-7,0.00019547616714684417,0.03487420493180316,-2.4447223611805904,1.2904318503509755,112,3.6697935925921734,2.560553793771126,0.0
3.306638918635116,4.503858243239854,2.0162070682841406,3.388432790188177e-7,0.00019730404111858643,0.03503738353598625,-2.4397198599299648,1.2904318503509755,113,3.601049742010317,2.84807775484269,0.0
-0.3420649861930078,1.5591682723826654,-1.6324968365439834,3.500753232665562e-7,0.00019914776139551526,0.035201105435379076,-2.4347173586793396,1.2904318503509755,114,0.6046051661590737,2.899832359836745,0.0
4.3633996082237285,4.741571541158052,3.0729677578727532,3.6166611323901683e-7,0.00020100745287716416,0.035365371115327705,-2.4297148574287144,1.2904318503509755,115,4.468898961592244,2.2179418331789607,0.0
1.1038788892605553,2.5419608571595744,-0.1865529610904202,3.7362664222994556e-7,0.00020288324132864576,0.035530181053214684,-2.4247123561780892,1.2904318503509755,116,1.7920653700015807,2.6951647407711468,0.0
4.441195527110705,4.332043861214212,3.1507636767597296,3.8596822497652006e-7,0.0002047752533855731,0.03569553571840993,-2.4197098549274636,1.2904318503509755,117,4.53278771914908,1.7445253956782847,0.0
7.596774749457618,7.868024392278539,6.306342899106642,3.987025065627517e-7,0.00020668361655899712,0.035861435572221656,-2.4147073536768384,1.2904318503509755,118,7.12426088088148,2.6890327650102117,0.0
5.278760299163107,4.832788618809267,3.9883284488121316,4.118414715541604e-7,0.0002086084592403694,0.03602788106784726,-2.4097048524262132,1.2904318503509755,119,5.220625505827122,1.5574323665952985,0.0
4.956707654213885,5.039530183192076,3.6662758038629093,4.253974533691792e-7,0.00021054991070651346,0.03619487265032427,-2.4047023511755876,1.2904318503509755,120,4.956144493865669,2.0286549429395597,0.0
6.619441259723395,6.139843152745128,5.32900940937242,4.3938314389307975e-7,0.00021250810112462398,0.03636241075648123,-2.3996998499249624,1.2904318503509755,121,6.321640084429149,1.7634723219291315,0.0
3.1351777115781574,3.969327892135059,1.8447458612271819,4.538116033401232e-7,0.0002144831615572787,0.03653049581488885,-2.3946973486743373,1.2904318503509755,122,3.4602397400874745,2.4543574056607373,0.0
0.1739634600216872,0.36467722402615443,-1.1164683903292882,4.6869627036985855e-7,0.0002164752239674717,0.03669912824581089,-2.389694847423712,1.2904318503509755,123,1.0283859603744943,1.2815605172648135,0.0
6.899816539311814,5.720796101132399,5.609384688960839,4.840509724636491e-7,0.00021848442122366436,0.0368683084611553,-2.3846923461730865,1.2904318503509755,124,6.55189417126086,1.114171183484693,0.0
6.448080517302681,4.941745404348141,5.157648666951705,4.998899365675428e-7,0.00022051088710485197,0.037038036864425285,-2.3796898449224613,1.2904318503509755,125,6.180912587615571,0.7061020703457235,0.0
1.853109696079208,2.690816503488895,0.5626778457282324,5.162278000078646e-7,0.0002225547563056566,0.037208313850670464,-2.374687343671836,1.2904318503509755,126,2.407360183094439,2.2287255740076093,0.0
2.8883210935867876,3.097404259326138,1.597889243235812,5.330796216858372e-7,0.00022461616444142772,0.037379139806438005,-2.3696848424212105,1.2904318503509755,127,3.2575123625618745,1.7851611503774165,0.0
5.169196038310285,4.551777138404939,3.8787641879593098,5.504608935579643e-7,0.00022669524805337077,0.03755051510972381,-2.3646823411705853,1.2904318503509755,128,5.130647463293946,1.3663989287241458,0.0
0.611372371227694,1.2211166883033409,-0.6790594791232816,5.68387552408731e-7,0.0002287921446136881,0.03772244012992393,-2.35967983991996,1.2904318503509755,129,1.3876016143709444,1.7787843275455493,0.0
4.53217120348099,3.8506511161071293,3.241739353130015,5.868759919225815e-7,0.0002309069925307408,0.0378949152277857,-2.3546773386693345,1.2904318503509755,130,4.607500159266081,1.188420210454201,0.0
6.313954460172511,6.79486005026334,5.023522609821535,6.059430750621204e-7,0.00023303993115422915,0.038067940755359166,-2.3496748374187093,1.2904318503509755,131,6.070763530073193,2.6693657738033005,0.0
6.7419370829472784,6.064304955488465,5.451505232596303,6.256061467596504e-7,0.00023519110078038774,0.038241517055948505,-2.344672336168084,1.2904318503509755,132,6.422237982926185,1.5873362261754336,0.0
8.132538684715348,6.592172269111781,6.8421068343643725,6.458830469294302e-7,0.00023736064265720728,0.03841564446406344,-2.339669834917459,1.2904318503509755,133,7.564249156064737,0.9731923666601965,0.0
5.18137557560925,4.520439015974297,3.890943725258275,6.667921238079671e-7,0.00023954869898966237,0.03859032330537081,-2.3346673336668333,1.2904318503509755,134,5.14064972969533,1.3250585398921202,0.0
5.385258809396099,7.224349188484739,4.094826959045124,6.883522476300401e-7,0.00024175541294496915,0.038765553896645995,-2.329664832416208,1.2904318503509755,135,5.3080858456211,3.8615325964767915,0.0
6.607963160778131,5.064823194021637,5.317531310427156,7.105828246481492e-7,0.00024398092865785448,0.038941336545724736,-2.324662331165583,1.2904318503509755,136,6.312213863989582,0.6978785836452079,0.0
3.514872983331524,4.6691037666957325,2.224441132980549,7.335038115033305e-7,0.0002462253912358451,0.03911767155145471,-2.3196598299149573,1.2904318503509755,137,3.772058914018316,2.8423141062905692,0.0
-0.7349955243029791,1.5873654886443171,-2.0254273746539546,7.571357299553725e-7,0.00024848894676457515,0.039294559203647265,-2.314657328664332,1.2904318503509755,138,0.28191672381987654,3.2507180184375937,0.0
3.3239483592496994,4.324805630920911,2.0335165088987237,7.814996819806977e-7,0.00025077174231311007,0.039471999783029295,-2.309654827413707,1.2904318503509755,139,3.6152648662827893,2.654810018251274,0.0
6.60863878722832,6.795674412860526,5.318206936877345,8.066173652463604e-7,0.0002530739259392942,0.03964999356119512,-2.3046523261630814,1.2904318503509755,140,6.312768712304155,2.428174954169524,0.0
-0.9537324477874453,-0.40343279277106436,-2.2441642981384207,8.325110889685749e-7,0.00025539564669510584,0.039828540800558254,-2.299649824912456,1.2904318503509755,141,0.10228223305012141,1.4395542277919673,0.0
4.8767946823532915,4.495517045370402,3.586362832002316,8.592037901647451e-7,0.0002577370546320425,0.04000764175430374,-2.294647323661831,1.2904318503509755,142,4.890517137599525,1.5502691613840303,0.0
